"index_no","property_address","bedrooms","bathrooms","agent_name","area_code","telephone","price","media_description","media_category_id","media_category_url","media_video_type","mls_number","property_type","building_stories","interior_size","exterior_size","agent_id","corporation_name","agent_position","org_name","org_address","org_id","org_type","org_ph_no","org_designation","prop_zone_type","prop_parking","prop_parking_space","prop_type","province_name","latitude","longitude","postcode"
238,"11102 NORTH AV|Fort Saskatchewan, Alberta T8L4E5",5,7,"Jonathan Seeney",780,9348985,899900,NULL,NULL,NULL,NULL,"E4346545","House",NULL,"228.02 m2",NULL,2157065,NULL,"Associate","Exp Realty","1400-10665 Jasper Ave NW|Edmonton, Alberta T5J3S9",283363,"Firm",2627653,NULL,NULL,"Oversize, RV, Detached Garage, See Remarks",NULL,"Single Family","Alberta","53.6997254331911","-113.190720492065","T8L4E5"
237,"#126 9910 107 ST|Morinville, Alberta T8R0A3",2,2,"Gregory G. Johnson",780,2352793,159900,NULL,NULL,NULL,NULL,"E4346546","Apartment",NULL,"89.45 m2",NULL,1487977,NULL,"Associate","NOW Real Estate Group","510- 800 Broadmoor Blvd|Sherwood Park, Alberta T8A4Y6",67120,"Firm",4492800,NULL,NULL,"Underground",NULL,"Single Family","Alberta","53.8010440363124","-113.659495730688","T8R0A3"
235,"12 Red Tail WY NW|St. Albert, Alberta T8N7N7",3,3,"Donna Leslie",780,4992696,405900,NULL,NULL,NULL,NULL,"E4346547","Duplex",2,"139.35 m2",NULL,2131050,NULL,"Associate","Royal Lepage Premier Real Estate","203-45 St. Thomas St|St Albert, Alberta T8N6Z1",267287,"Firm",4585595,NULL,NULL,"Attached Garage",NULL,"Single Family","Alberta","53.6328654573919","-113.650255742328","T8N7N7"
236,"9516 76 ST NW|Edmonton, Alberta T6C2K9",3,1,"Greg A. Dunham",780,9641469,435000,NULL,NULL,NULL,NULL,"E4346548","House",1,"102.17 m2",NULL,1477822,NULL,"Associate","MaxWell Progressive","10630 124 St NW|Edmonton, Alberta T5N1S3",197941,"Firm",4785478,NULL,NULL,"Detached Garage, Oversize",4,"Single Family","Alberta","53.5346445815877","-113.4462274","T6C2K9"
234,"4011 ALEXANDER WY SW|Edmonton, Alberta T6W2C5",3,3,"Sukhwinder Randhawa",780,9095333,538500,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=awnrypJAKRN&mls=1","Matterport","E4346549","House",2,"185.06 m2",NULL,1479073,NULL,"Associate","Initia Real Estate","201-11823 114 Ave NW|Edmonton, Alberta T5G2Y6",285048,"Firm",7055393,NULL,NULL,"Attached Garage",NULL,"Single Family","Alberta","53.4019622560599","-113.532418461902","T6W2C5"
233,"#306 8488 111 ST NW|Edmonton, Alberta T6G2V9",2,2,"Clement F. Li",780,4996988,349900,NULL,NULL,NULL,NULL,"E4346550","Apartment",NULL,"88.9 m2",NULL,1478540,NULL,"Associate","Homes & Gardens Real Estate Limited","3659 99 St NW|Edmonton, Alberta T6E6K5",253559,"Firm",4361162,NULL,NULL,"Heated Garage, Underground",1,"Single Family","Alberta","53.5207221","-113.518269","T6G2V9"
232,"2202 GRAYBRIAR GR|Stony Plain, Alberta T7Z0G1",3,2,"Jazmin K. Laframboise",780,9959938,225000,"VideoTourWebsite",2,"https://youriguide.com/2202_graybriar_greens_stony_plain_ab/","iGuide","E4346551","Row / Townhouse",1,"116.44 m2",NULL,1969209,NULL,"Associate","Exp Realty","1400-10665 Jasper Ave NW|Edmonton, Alberta T5J3S9",283363,"Firm",2627653,NULL,NULL,"Carport, Parking Pad",2,"Single Family","Alberta","53.5323339020949","-113.961748315622","T7Z0G1"
231,"115 MAISONETTE VG|Leduc, Alberta T9E6T1",3,3,"Sarah L. Lizee",780,2983637,389900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=So9DX1hFamE","Matterport","E4346552","Duplex",1,"94.3 m2",NULL,1982273,NULL,"Associate","RE/MAX Elite","302-5083 Windermere Blvd SW|Edmonton, Alberta T6W0J5",277440,"Firm",4064000,NULL,NULL,"Attached Garage",4,"Single Family","Alberta","53.259313155262","-113.53551719633","T9E6T1"
230,"#204 8631 108 ST NW|Edmonton, Alberta T6E4M4",2,2,"Christyna DC Blish",780,7880829,399900,NULL,NULL,NULL,NULL,"E4346553","Apartment",NULL,"111.5 m2",NULL,2060539,NULL,"Associate","2% Realty Pro","102-1253 91 St SW|Edmonton, Alberta T6X1E9",272504,"Firm",6600000,NULL,NULL,"Underground",NULL,"Single Family","Alberta","53.5227836533413","-113.509442268262","T6E4M4"
229,"13440 111 ST NW|Edmonton, Alberta T5E4Z6",3,1,"Norm Cholak",780,9911313,258000,"VideoTourWebsite",2,"https://youriguide.com/13440_111_st_nw_edmonton_ab/","iGuide","E4346554","House",1,"97.25 m2",NULL,1477611,NULL,"Associate","RE/MAX River City","100-10328 81 Ave NW|Edmonton, Alberta T6E1X2",67130,"Firm",4397000,NULL,NULL,"Oversize, Detached Garage",NULL,"Single Family","Alberta","53.5964742556853","-113.512522","T5E4Z6"
227,"12406 49 AV NW|Edmonton, Alberta T6H0H2",0,NULL,"Tyler J. Ellis",780,9209651,314900,NULL,NULL,NULL,NULL,"E4346555","No Building",NULL,NULL,NULL,1677040,NULL,"Associate","Realty One Group Insider","B-4805 50 Ave|Leduc, Alberta T9E6X8",284568,"Firm",6710888,NULL,NULL,NULL,NULL,"Vacant Land","Alberta","53.4868137","-113.5473693","T6H0H2"
228,"12201 37 ST NW|Edmonton, Alberta T5W2C6",5,2,"Christine Tetreault",780,2684888,339900,NULL,NULL,NULL,NULL,"E4346556","House",1,"96.61 m2",NULL,2031317,NULL,"Broker","One Percent Realty","Suite 133, 3 - 11 Bellerose Dr|St Albert, Alberta T8N5C9",285747,"Firm",2684888,NULL,NULL,"Detached Garage",NULL,"Single Family","Alberta","53.5768757","-113.398096","T5W2C6"
226,"228 FORREST DR|Sherwood Park, Alberta T8A6G6",3,4,"Deanna J. Chabillon",780,9666822,655000,NULL,NULL,NULL,NULL,"E4346557","House",2,"167.22 m2",NULL,1559848,NULL,"Associate","Royal Lepage Premier Real Estate","203-45 St. Thomas St|St Albert, Alberta T8N6Z1",267287,"Firm",4585595,NULL,NULL,"Attached Garage",6,"Single Family","Alberta","53.5220912","-113.2641796","T8A6G6"
224,"4820 56 AV|Tofield, Alberta T0B4J0",4,2,"Danielle Schmidt-Paborn",780,2215010,289900,NULL,NULL,NULL,NULL,"E4346558","House",1,"159.1 m2",NULL,2164647,NULL,"Associate","Royal LePage Gateway Realty","50-5203 50 St|Leduc, Alberta T9E6Z5",67128,"Firm",9868407,NULL,NULL,"Attached Garage, Street, Parking Pad",NULL,"Single Family","Alberta","53.372243","-112.6610018","T0B4J0"
223,"4690 177 Ave NW|Edmonton, Alberta T5Z0N4",3,3,"Jaspreet Sehgal",587,5015431,519800,NULL,NULL,NULL,NULL,"E4346559","House",2,"167.22 m2",NULL,2160312,NULL,"Associate","Exp Realty","1400-10665 Jasper Ave NW|Edmonton, Alberta T5J3S9",283363,"Firm",2627653,NULL,NULL,"Attached Garage",NULL,"Single Family","Alberta","53.6383256051354","-113.415042745558","T5Z0N4"
222,"7010 ETON BV|Sherwood Park, Alberta T8H0K9",4,4,"Angie K. Aspin",780,9034019,405000,NULL,NULL,NULL,NULL,"E4346560","Row / Townhouse",2,"122.78 m2",NULL,1820439,NULL,"Associate","RE/MAX Elite","116-150 Chippewa Rd|Sherwood Park, Alberta T8A6A2",273090,"Firm",4644100,NULL,NULL,"Detached Garage",4,"Single Family","Alberta","53.5645253489324","-113.277525417791","T8H0K9"
219,"#205 5204 25 AV NW|Edmonton, Alberta T6L6R2",2,1,"Neil S. Thompson",780,8848520,174900,NULL,NULL,NULL,NULL,"E4346561","Apartment",NULL,"93.49 m2",NULL,1883954,NULL,"Associate","MaxWell Polaris","4107 99 St NW|Edmonton, Alberta T6E3N4",67122,"Firm",4506300,NULL,NULL,"Parkade",NULL,"Single Family","Alberta","53.456470031144","-113.422960228836","T6L6R2"
220,"#1404 10024 JASPER AV NW|Edmonton, Alberta T5J1R9",1,1,"Loren Janina Alcantara",780,7229202,118900,NULL,NULL,NULL,NULL,"E4346562","Apartment",NULL,"39 m2",NULL,2091533,NULL,"Associate","Realty Executives Focus","192-130 Broadway Blvd|Sherwood Park, Alberta T8H2A3",282919,"Firm",9984860,NULL,NULL,"Street, See Remarks",NULL,"Single Family","Alberta","53.5413413305863","-113.491613346033","T5J1R9"
533,"2 Shadeland Crescent|Stoney Creek, Ontario L8G4Y5",6,4,"Alex Hill",905,9212703,1699000,NULL,NULL,NULL,NULL,"H4166604","House",2,"2662 sqft","2662 sqft",2047928,NULL,"Salesperson","RE/MAX Escarpment Realty Inc.","Unit 101 1595 Upper James St.|Hamilton, Ontario L9B0H7",54949,"Firm",5755478,NULL,NULL,"Attached Garage, Interlocked",6,"Single Family","Ontario","43.210201","-79.707054","L8G4Y5"
134,"290 Green Road|Stoney Creek, Ontario L8E3M6",4,3,"Vojislav Vukovic",289,3892323,1399000,"VideoTourWebsite",2,"https://unbranded.youriguide.com/290_green_rd_hamilton_on/","iGuide","H4166730","House",NULL,"1800 sqft","1800 sqft",1998752,NULL,"Salesperson","City Brokerage","793 Main Street East|Hamilton, Ontario L8M1L5",273212,"Firm",3892323,NULL,NULL,NULL,NULL,"Single Family","Ontario","43.2288","-79.72968","L8E3M6"
135,"1940 IRONSTONE Drive|Unit #809|Burlington, Ontario L7L0E4",2,2,"Rhonda Brierley",905,5415466,769000,"VideoTourWebsite",2,"https://youriguide.com/809_1940_ironstone_dr_burlington_on/","iGuide","H4166817","Apartment",1,"918 sqft","918 sqft",1523761,NULL,"Salesperson","Royal LePage Burloak Real Estate Services","Suite#200-3060 Mainway|Burlington, Ontario L7M1A3",55164,"Firm",3353042,NULL,NULL,"Underground",1,"Single Family","Ontario","43.393058","-79.788081","L7L0E4"
535,"130 Bluewater Parkway|Selkirk, Ontario N0A1P0",3,2,"Peter R. Hogeterp",905,5731188,850000,"VideoTourWebsite",2,"https://www.myvisuallistings.com/vtnb/338667","Other","H4166934","House",1,"1362 sqft","1362 sqft",1524319,NULL,"Salesperson","RE/MAX Escarpment Realty Inc.","325 Winterberry Dr Unit 4B|Stoney Creek, Ontario L8J0B6",284641,"Firm",5731188,NULL,NULL,"Attached Garage",9,"Single Family","Ontario","42.810393","-79.941013","N0A1P0"
536,"207 STEPHANIE Drive|Guelph, Ontario N1K1T8",5,3,"Cam McCarroll",289,4391425,1249900,NULL,NULL,NULL,NULL,"H4166981","House",NULL,"1819 sqft","1819 sqft",1903089,NULL,"Broker","Real Broker Ontario Ltd.","482|4145 North Service Road #W 2nd Floor|Burlington, Ontario L7L6A3",293482,"Firm",3111172,NULL,NULL,"Attached Garage",5,"Single Family","Ontario","43.526473","-80.274503","N1K1T8"
538,"10 PARK LAWN Road|Unit #2902|Toronto, Ontario M8V0H9",1,1,"Jonathan Verduyn",905,9734000,669000,NULL,NULL,NULL,NULL,"H4166988","Apartment",NULL,"630 sqft","630 sqft",2074429,NULL,"Salesperson","Keller Williams Edge Realty, Brokerage","3185 Harvester Rd., Unit #1A|BURLINGTON, Ontario L7N3N8",283457,"Firm",3358808,NULL,NULL,"Underground",2,"Single Family","Ontario","43.623051","-79.482945","M8V0H9"
539,"66 SHEAFFE Street|Hamilton, Ontario L8R2E9",1,1,"Julie Sergi",905,6347755,415000,"VideoTourWebsite",2,"https://www.myvisuallistings.com/vt/338625","Other","H4166991","House",1,"725 sqft","725 sqft",1561636,NULL,"Broker","Royal LePage Burloak Real Estate Services","2025 Maria Street Unit 4|Burlington, Ontario L7R0G6",55163,"Firm",6347755,NULL,NULL,"No Garage",1,"Single Family","Ontario","43.264188","-79.871535","L8R2E9"
550,"3 Trillium Avenue|Stoney Creek, Ontario L8E5E1",3,4,"Ana Carter",416,8292619,999000,NULL,NULL,NULL,NULL,"H4166993","House",3,"2019 sqft","2019 sqft",2063790,NULL,"Salesperson","Keller Williams Complete Realty","1044 Cannon Street East|Hamilton, Ontario L8L2H7",275238,"Firm",3088333,NULL,NULL,"Shared",5,"Single Family","Ontario","43.222435","-79.656138","L8E5E1"
551,"4166 HIXON Street|Beamsville, Ontario L0R1B7",3,2,"Sebastien Dusseault",905,7303783,874900,"VideoTourWebsite",2,"https://www.youtube.com/watch?v=h-udiq7Uwzc","Youtube","H4166994","House",2,"1704 sqft","1704 sqft",2013195,NULL,"Salesperson","Royal LePage NRC Realty","36 Main Street East|Grimsby, Ontario L3M1M0",55078,"Firm",9451234,NULL,NULL,"Detached Garage",6,"Single Family","Ontario","43.160156","-79.47614","L0R1B7"
136,"24 MANNING Street|St. Catharines, Ontario L2R1J1",3,1,"Nathan Ferro",905,6371700,599900,NULL,NULL,NULL,NULL,"H4167007","House",1,"804 sqft","804 sqft",1944367,NULL,"Salesperson","Right At Home Realty","5111 New Street, Suite 103|Burlington, Ontario L7L1V2",103841,"Firm",6371700,NULL,NULL,"No Garage",3,"Single Family","Ontario","43.17051","-79.231357","L2R1J1"
137,"24 MANNING Street|St. Catharines, Ontario L2R1J1",NULL,NULL,"Nathan Ferro",905,6371700,599900,NULL,NULL,NULL,NULL,"H4167016",NULL,NULL,NULL,NULL,1944367,NULL,"Salesperson","Right At Home Realty","5111 New Street, Suite 103|Burlington, Ontario L7L1V2",103841,"Firm",6371700,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","43.17051","-79.231357","L2R1J1"
11,"5710 Route 515|St. Paul, New Brunswick E4T3R9",2,1,"Arvin Kumar",647,6381340,279900,NULL,NULL,NULL,NULL,"M153466","House",2,"1140 sqft",NULL,2154782,NULL,"Salesperson","EXP Realty","249 Rookwood Avenue|Fredericton, New Brunswick E3B2M5",289807,"Firm",4760852,NULL,NULL,NULL,NULL,"Single Family","New Brunswick","46.354432","-64.989382","E4T3R9"
318,"207 Rosebank CRES|Riverview, New Brunswick E1B0R6",NULL,NULL,"Sally Forster",506,2277252,82900,NULL,NULL,NULL,NULL,"M153477",NULL,NULL,NULL,NULL,1886228,NULL,"Salesperson","RE/MAX Avante","10 Albert Street, Unit 100|Moncton, New Brunswick E1C1A9",277394,"Firm",8537653,NULL,"Residential",NULL,NULL,"Vacant Land","New Brunswick","46.0542","-64.782477","E1B0R6"
214,"131 Pointe Aux Bouleaux|Grand Barachois, New Brunswick E4P7Z8",3,2,"Marika Girouard Blaquiere",506,8754992,339900,NULL,NULL,NULL,NULL,"M153479","House",2,"1700 sqft",NULL,2008315,NULL,"Salesperson","EXP Realty","249 Rookwood Avenue|Fredericton, New Brunswick E3B2M5",289807,"Firm",4760852,NULL,NULL,"Attached Garage",NULL,"Single Family","New Brunswick","46.235195","-64.426633","E4P7Z8"
155,"190 Bedec|Richibucto Village, New Brunswick E4W1B2",5,4,"Norah Higgerty",506,5316375,510000,"VideoTourWebsite",2,"https://youtu.be/KX97V-RhEDw","Youtube","M153480","House",2,"3635 sqft",NULL,1642329,NULL,"Salesperson","Creativ Realty","37 Archibald Street|Moncton, New Brunswick E1C5H8",275994,"Firm",3819489,NULL,NULL,"Detached Garage (3)",NULL,"Single Family","New Brunswick","46.665524","-64.774276","E4W1B2"
165,"248 Albert Street|Fredericton, New Brunswick E3B2B6",2,2,"KATE MAMMEN",506,4714451,309900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=6Bfag2FYNZB&mls=1","Matterport","NB088601","House",NULL,"994.0000",NULL,2132514,NULL,NULL,"EXIT Realty Advantage","461 ST. MARY'S STREET|FREDERICTON, New Brunswick E3A8H4",52805,"Firm",4553948,NULL,NULL,NULL,NULL,"Single Family","New Brunswick","45.954556","-66.655275","E3B2B6"
141,"43 Main Street|Doaktown, New Brunswick E9C1A2",3,2,"ZACH ELDRIDGE",506,2925318,399900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=boGu2xKJTMH&brand=0","Matterport","NB088612","House",NULL,"2609.0000",NULL,2062737,NULL,"Salesperson","Keller Williams Capital Realty","90 Woodside Lane, Unit 101|Fredericton, New Brunswick E3C2R9",270874,"Firm",4593733,NULL,NULL,NULL,NULL,"Single Family","New Brunswick","46.543706","-66.168563","E9C1A2"
82,"25 Michael Avenue|Fredericton, New Brunswick E3C2A5",3,1,"REBECCA STEEVES",506,4762763,389900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=x6HoRBRqV2f","Matterport","NB088615","House",NULL,"1448.0000",NULL,1755837,NULL,"Salesperson","RE/MAX East Coast Elite Realty","283 St. Mary's Street|Fredericton, New Brunswick E3A2S5",52796,"Firm",4529888,NULL,NULL,NULL,NULL,"Single Family","New Brunswick","45.91897","-66.72768","E3C2A5"
197,"129 BURNS Street|Miramichi, New Brunswick E1V1H7",0,NULL,"ALLISON HARE",506,6250626,39900,NULL,NULL,NULL,NULL,"NB088642",NULL,NULL,NULL,NULL,2103376,NULL,"Salesperson","KELLER WILLIAMS CAPITAL REALTY (M)","2247 King George HWY|Miramichi, New Brunswick E1V6N1",283773,"Firm",3523733,NULL,NULL,NULL,NULL,"Vacant Land","New Brunswick","47.00057","-65.57644","E1V1H7"
164,"1924 Ch. Saulnier Ouest, St-Irénée|Tracadie, New Brunswick E1X2B2",4,2,"ANITA SAVOIE",506,2278554,334900,NULL,NULL,NULL,NULL,"NB088646","House",NULL,"1597.0000",NULL,2175739,NULL,NULL,"RE/MAX 3000 Ltd/Ltée (T)","401 rue Georges Est|Tracadie, New Brunswick E1X 1B3",286804,"Firm",NULL,NULL,NULL,"Attached Garage, Detached Garage, Garage",NULL,"Single Family","New Brunswick","47.488436","-64.993199","E1X2B2"
198,"645 555 Route|Richmond Corner, New Brunswick E7M5B4",4,4,"Shelley Carpenter",506,3231027,849500,"VideoTourWebsite",2,"https://youtu.be/D7CwwJLVavE","Youtube","NB088650","House",NULL,"3040.0000",NULL,2189910,NULL,"Salesperson","Re/Max Hartford Realty","299 Connell Street|Woodstock, New Brunswick E7M1L3",65184,"Firm",3248880,NULL,NULL,"Attached Garage, Garage",NULL,"Single Family","New Brunswick","46.142932","-67.672961","E7M5B4"
156,"8 Colonial Drive|Smiths Creek, New Brunswick E4G2M7",4,1,"HELENA MCDERMOTT",506,4344763,394900,"VideoTourWebsite",2,"https://youtu.be/Zk-PCIWVJng","Youtube","NB088652","House",NULL,"1294.0000",NULL,2036378,NULL,"Salesperson","KELLER WILLIAMS CAPITAL REALTY","154 Hampton Rd.|Rothesay, New Brunswick E2E2R3",279450,"Firm",2168000,NULL,NULL,"Detached Garage, Garage, Heated Garage",NULL,"Single Family","New Brunswick","45.776425","-65.476421","E4G2M7"
259,"18974 60B AVENUE|Surrey, British Columbia V3S8A4",3,2,"Caileigh Anderson",604,3233273,1299000,NULL,NULL,NULL,NULL,"R2789328","House",NULL,"1564 sqft",NULL,1983057,NULL,"Personal Real Estate Corporation","RE/MAX Treeland Realty","101 - 6337 198 Street|Langley, British Columbia V2Y2E3",45993,"Firm",5333491,NULL,NULL,"Garage, RV",6,"Single Family","British Columbia","49.1127831","-122.6972853","V3S8A4"
180,"54 7177 194A STREET|Surrey, British Columbia V4N1N3",4,4,"Amit Sehgal",604,7259686,999999,NULL,NULL,NULL,NULL,"R2789563","Row / Townhouse",3,"1794 sqft",NULL,2081777,NULL,NULL,"Century 21 Coastal Realty Ltd.","105 - 7928 128 Street|Surrey, British Columbia V3W4E8",61022,"Firm",5994888,NULL,NULL,"Garage, Visitor Parking",2,"Single Family","British Columbia","49.1329947625655","-122.6841786","V4N1N3"
262,"63 16222 23A AVENUE|Surrey, British Columbia V3Z6P4",3,3,"Amanda Silvestre",778,8369093,799000,NULL,NULL,NULL,NULL,"R2789612","Row / Townhouse",3,"1148.0000",NULL,1964569,NULL,NULL,"Royal LePage - Wolstencroft","135 - 19664 64 Avenue|Langley, British Columbia V2Y3J6",45975,"Firm",5300231,NULL,NULL,"Other, Garage, Visitor Parking",2,"Single Family","British Columbia","49.0442493802192","-122.7735363","V3Z6P4"
182,"261 2501 161A STREET|Surrey, British Columbia V3Z7Y6",3,2,"Flora Ward",778,2376139,869000,NULL,NULL,NULL,NULL,"R2789662","Row / Townhouse",NULL,"1324 sqft",NULL,2141318,NULL,NULL,"eXp Realty (Branch)","202 - 15388 24 Avenue|Surrey, British Columbia V4A2J2",284050,"Firm",8176506,NULL,NULL,"Garage",2,"Single Family","British Columbia","49.0487443903903","-122.7783142","V3Z7Y6"
132,"14335 GLADSTONE DRIVE|Surrey, British Columbia V3R6W6",5,3,"Goldy Kang",604,4400112,1588800,"VideoTourWebsite",2,"https://s.onikon.com/goldy-kang/359","Other","R2790124","House",NULL,"1942 sqft",NULL,1953419,NULL,"Personal Real Estate Corporation","Century 21 Coastal Realty Ltd.","105 - 7928 128 Street|Surrey, British Columbia V3W4E8",61022,"Firm",5994888,NULL,NULL,"Carport",4,"Single Family","British Columbia","49.2068553485953","-122.824448338623","V3R6W6"
187,"2928 E OSPREY DRIVE|Abbotsford, British Columbia V2T5P7",5,3,"Rod Friesen",604,8550833,1349999,"VideoTourWebsite",2,"https://www.cotala.com/71348","Other","R2790144","House",NULL,"2656 sqft",NULL,1536982,NULL,NULL,"Homelife Advantage Realty (Central Valley) Ltd.","360 - 3033 Immel Street|Abbotsford, British Columbia V2S6S2",46056,"Firm",8593141,NULL,NULL,"Garage",6,"Single Family","British Columbia","49.0549119138045","-122.366020477246","V2T5P7"
258,"113 32044 OLD YALE ROAD|Abbotsford, British Columbia V2T2C9",2,2,"Anthony Dyck",778,8098439,474900,NULL,NULL,NULL,NULL,"R2790273","Apartment",4,"1183.0000",NULL,2057435,NULL,NULL,"2 Percent Realty West Coast","202 - 23160 96 Avenue|PO Box 976|Langley, British Columbia V1M2S3",279621,"Firm",8098439,NULL,NULL,"Underground, Visitor Parking",1,"Single Family","British Columbia","49.0516499","-122.3366571","V2T2C9"
185,"20569 71 AVENUE|Langley, British Columbia V2Y3J9",6,6,"Matthew Rufh",604,5061664,2958800,"VideoTourWebsite",2,"https://youtu.be/KJV5XJkPN7w","Youtube","R2790363","House",NULL,"5003 sqft",NULL,2016172,NULL,"Personal Real Estate Corporation","Stonehaus Realty Corp.","103 - 20353 64 Avenue|Langley, British Columbia V2Y1N5",284446,"Firm",4925000,NULL,NULL,"Other, Garage",6,"Single Family","British Columbia","49.1317538","-122.652655942328","V2Y3J9"
133,"304 7809 209 STREET|Langley, British Columbia V2Y3N6",1,1,"Indy Bains",604,3772014,534888,"VideoTourWebsite",2,"https://youtu.be/7_u7pi8F4IM","Youtube","R2790414","Apartment",5,"630.0000",NULL,2065071,NULL,"Personal Real Estate Corporation","RE/MAX 2000 Realty","103 - 15127 100 Avenue|Surrey, British Columbia V3R0N9",46011,"Firm",5832000,NULL,NULL,"Underground, Visitor Parking",1,"Single Family","British Columbia","49.1444507","-122.6452943","V2Y3N6"
183,"7 6945 185 STREET|Surrey, British Columbia V4N6N4",3,3,"Robyn Graham",778,9263481,910000,"VideoTourWebsite",2,"https://www.cotala.com/71358","Other","R2790658","Row / Townhouse",NULL,"2111 sqft",NULL,2162126,NULL,NULL,"Stonehaus Realty Corp.","103 - 20353 64 Avenue|Langley, British Columbia V2Y1N5",284446,"Firm",4925000,NULL,NULL,"Garage",2,"Single Family","British Columbia","49.1288401","-122.7112545","V4N6N4"
249,"6A 46354 BROOKS AVENUE|Chilliwack, British Columbia V2P7S9",2,2,"Monika Herzig",NULL,NULL,429000,NULL,NULL,NULL,NULL,"R2790666","Duplex",1,"1186 sqft",NULL,2128862,NULL,NULL,"RE/MAX Colonial Pacific Realty","15414 24 Avenue|White Rock, British Columbia V4A2J3",45946,"Firm",5414888,NULL,NULL,"Garage (1), Open",NULL,"Single Family","British Columbia","49.1586422741354","-121.940898784656","V2P7S9"
251,"43111 FROST ROAD|Columbia Valley, British Columbia V2R4X8",3,3,"C. Gord Houweling",604,8521191,1775000,NULL,NULL,NULL,NULL,"R2790709","House",2,"1565 sqft",NULL,1483618,NULL,"Personal Real Estate Corporation","B.C. Farm & Ranch Realty Corp.","2014 Whatcom Road|Abbotsford, British Columbia V3G1Y9",46064,"Firm",8521180,NULL,NULL,"Detached Garage, Open, RV",NULL,"Single Family","British Columbia","49.0147342633332","-122.031305539881","V2R4X8"
179,"4930 197B STREET|Langley, British Columbia V3A5L4",5,3,"Tammy Evans",604,5330202,1349900,NULL,NULL,NULL,NULL,"R2790711","House",NULL,"2070 sqft",NULL,1483275,NULL,NULL,"RE/MAX Treeland Realty","101 - 6337 198 Street|Langley, British Columbia V2Y2E3",45993,"Firm",5333491,NULL,NULL,"Garage, Open, RV",4,"Single Family","British Columbia","49.0919001","-122.6746172","V3A5L4"
250,"46030 CLEVELAND AVENUE|Chilliwack, British Columbia V2P2X1",1,1,"Sherri Lupton",604,7920077,619950,"VideoTourWebsite",2,"https://youtu.be/zp07JgVmg9E","Youtube","R2790849","House",1,"832 sqft",NULL,2134714,NULL,NULL,"Royal Lepage Wheeler Cheam","8-8337 Young Rd|Chilliwack, British Columbia V2P4N8",79871,"Firm",7920077,NULL,NULL,"Open",NULL,"Single Family","British Columbia","49.1739735","-121.9513578","V2P2X1"
181,"54 18707 65 AVENUE|Surrey, British Columbia V3S9H2",3,3,"Tony Zandbergen",NULL,NULL,799000,NULL,NULL,NULL,NULL,"R2790872","Row / Townhouse",NULL,"1401 sqft",NULL,1484963,NULL,"Personal Real Estate Corporation","RE/MAX Treeland Realty","101 - 6337 198 Street|Langley, British Columbia V2Y2E3",45993,"Firm",5333491,NULL,NULL,"Garage, Visitor Parking",2,"Single Family","British Columbia","49.1209434","-122.7050116","V3S9H2"
287,"14140 CHIEF LAKE ROAD|Prince George, British Columbia V2K5K1",5,4,"Shannon Horrigan",250,6122346,899999,NULL,NULL,NULL,NULL,"R2790941","House",1,"4000 sqft",NULL,2056965,NULL,NULL,"RE/MAX Core Realty","1717 Central St. W|Prince George, British Columbia V2N1P6",289561,"Firm",6455055,NULL,NULL,"Garage (3), Open, RV",NULL,"Single Family","British Columbia","54.011579","-122.9554899","V2K5K1"
285,"9312 98A AVENUE|Fort St. John, British Columbia V1J1R3",NULL,NULL,"Doug Petersen",250,2628750,149900,NULL,NULL,NULL,NULL,"R2790950",NULL,NULL,NULL,NULL,1576053,NULL,NULL,"RE/MAX Action Realty Inc","#101 9711 100th Avenue|Fort St. John, British Columbia V1J1Y2",88859,"Firm",7855520,NULL,NULL,NULL,NULL,"Vacant Land","British Columbia","56.2448969096459","-120.8350501","V1J1R3"
260,"10 7955 122 STREET|Surrey, British Columbia V3W4T4",4,4,"Waqas Ahmad",604,5958888,998000,NULL,NULL,NULL,NULL,"R2790951","Row / Townhouse",3,"2116 sqft",NULL,2061392,NULL,"Personal Real Estate Corporation","SRS Panorama Realty","200 - 12992 76 Avenue|Surrey, British Columbia V3W2V6",91827,"Firm",5958888,NULL,NULL,"Carport, Garage",2,"Single Family","British Columbia","49.14698329229","-122.885605884656","V3W4T4"
261,"306 10088 148 STREET|Surrey, British Columbia V3R3M9",2,2,"Joseph T-Giorgis",604,8162928,590000,NULL,NULL,NULL,NULL,"R2790953","Apartment",NULL,"991.0000",NULL,1725343,NULL,NULL,"Jovi Realty Inc.","#201 - 2010 East 48th Avenue|Vancouver, British Columbia V5P1R8",278633,"Firm",2022929,NULL,NULL,"Underground",1,"Single Family","British Columbia","49.185278695361","-122.809879865641","V3R3M9"
286,"21565 WEST LAKE ROAD|Prince George, British Columbia V2N6H5",4,5,"Kristin Houghtaling",250,6401950,1499000,NULL,NULL,NULL,NULL,"R2790954","House",3,"4840 sqft",NULL,2050552,NULL,NULL,"Royal LePage Aspire Realty","1625 4th Avenue|Prince George, British Columbia V2L3K2",88877,"Firm",5644488,NULL,NULL,"Detached Garage, Garage (2), RV",NULL,"Single Family","British Columbia","53.7283828766805","-122.85093373075","V2N6H5"
